===================
loc       25
===================
===================
===================
        1         0           0           0    1.000000    0.000000   
        1         0           0           1    1.000000    0.000000   
        1         0           0           2    1.000000    0.000000   
        1         0           0           3    1.000000    0.000000   
        1         0           0           4    1.000000    0.000000   
        1         1           0           0    1.000000    0.000000   
        1         1           0           1    1.000000    0.000000   
        1         1           0           2    1.000000    0.000000   
        1         1           0           3    1.000000    0.000000   
        1         1           0           4    1.000000    0.000000   
        1         2           0           0    1.000000    0.000000   
        1         2           0           1    1.000000    0.000000   
        1         2           0           2    1.000000    0.000000   
        1         2           0           3    1.000000    0.000000   
        1         2           0           4    1.000000    0.000000   
        1         3           0           0    1.000000    0.000000   
        1         3           0           1    1.000000    0.000000   
        1         3           0           2    1.000000    0.000000   
        1         3           0           3    1.000000    0.000000   
        1         3           0           4    1.000000    0.000000   
        1         4           0           0    1.000000    0.000000   
        1         4           0           1    1.000000    0.000000   
        1         4           0           2    1.000000    0.000000   
        1         4           0           3    1.000000    0.000000   
        1         4           0           4    1.000000    0.000000   
